timestamp,open,high,low,close,volume
2018-07-19 00:00:00+00:00,0.67436,0.675,0.6742,0.67469,899
2018-07-20 00:00:00+00:00,0.67472,0.68172,0.67198,0.68052,50306
2018-07-22 00:00:00+00:00,0.67946,0.68215,0.67906,0.68194,2689
2018-07-23 00:00:00+00:00,0.68199,0.6825,0.6777,0.67817,33460
2018-07-24 00:00:00+00:00,0.67818,0.68184,0.67689,0.67998,37442
2018-07-25 00:00:00+00:00,0.67998,0.6847,0.67855,0.68439,41701
2018-07-26 00:00:00+00:00,0.6844,0.68512,0.67772,0.67864,37942
2018-07-27 00:00:00+00:00,0.67864,0.68007,0.67624,0.67902,30313
2018-07-29 00:00:00+00:00,0.6793,0.6801,0.67922,0.67942,1372
2018-07-30 00:00:00+00:00,0.67944,0.6835,0.67914,0.68238,23925
2018-07-31 00:00:00+00:00,0.6824,0.68318,0.68008,0.68014,37987
2018-08-01 00:00:00+00:00,0.68015,0.6811,0.67818,0.67942,30096
2018-08-02 00:00:00+00:00,0.6794,0.67972,0.67338,0.67368,25980
2018-08-03 00:00:00+00:00,0.67367,0.6766,0.67202,0.67415,30947
2018-08-05 00:00:00+00:00,0.67508,0.67512,0.67373,0.67429,1397
2018-08-06 00:00:00+00:00,0.67429,0.67554,0.67242,0.67296,20427
2018-08-07 00:00:00+00:00,0.67292,0.67559,0.67248,0.67396,21977
2018-08-08 00:00:00+00:00,0.67396,0.6763,0.66912,0.66928,30639
2018-08-09 00:00:00+00:00,0.66928,0.66944,0.66,0.66066,33460
2018-08-10 00:00:00+00:00,0.66064,0.66188,0.65696,0.6581,49591
2018-08-12 00:00:00+00:00,0.65771,0.65946,0.6562,0.65846,5203
2018-08-13 00:00:00+00:00,0.6585,0.65954,0.65678,0.65744,40252
2018-08-14 00:00:00+00:00,0.65744,0.66104,0.6568,0.65698,32387
2018-08-15 00:00:00+00:00,0.65697,0.65706,0.65443,0.65569,37117
2018-08-16 00:00:00+00:00,0.65568,0.66086,0.65558,0.65838,44265
2018-08-17 00:00:00+00:00,0.65836,0.66396,0.65796,0.66336,32740
2018-08-19 00:00:00+00:00,0.66376,0.66438,0.66231,0.66231,3508
2018-08-20 00:00:00+00:00,0.66231,0.66506,0.6611,0.66401,28200
2018-08-21 00:00:00+00:00,0.66402,0.67223,0.66368,0.67024,39566
2018-08-22 00:00:00+00:00,0.67024,0.67138,0.6682,0.66978,34518
2018-08-23 00:00:00+00:00,0.66977,0.66996,0.66196,0.66254,36437
2018-08-24 00:00:00+00:00,0.66252,0.66964,0.66226,0.66825,40043
2018-08-26 00:00:00+00:00,0.66837,0.6703,0.66804,0.67006,4159
2018-08-27 00:00:00+00:00,0.67006,0.67042,0.66702,0.67034,30449
2018-08-28 00:00:00+00:00,0.67034,0.67276,0.66768,0.6714,33357
2018-08-29 00:00:00+00:00,0.6714,0.67192,0.66851,0.67115,43271
2018-08-30 00:00:00+00:00,0.67114,0.67115,0.6634,0.6648,47726
2018-08-31 00:00:00+00:00,0.66479,0.66604,0.66072,0.66244,42928
2018-09-02 00:00:00+00:00,0.66202,0.66225,0.66002,0.6607,2861
2018-09-03 00:00:00+00:00,0.6607,0.66219,0.65932,0.66062,29017
2018-09-04 00:00:00+00:00,0.66062,0.66067,0.65401,0.65504,37621
2018-09-05 00:00:00+00:00,0.65502,0.65996,0.65296,0.65992,45315
2018-09-06 00:00:00+00:00,0.65992,0.66166,0.65719,0.65812,43602
2018-09-07 00:00:00+00:00,0.65812,0.65902,0.65278,0.65357,45673
2018-09-09 00:00:00+00:00,0.65312,0.65366,0.65298,0.65366,1543
2018-09-10 00:00:00+00:00,0.65365,0.65469,0.6513,0.65202,28668
2018-09-11 00:00:00+00:00,0.652,0.65406,0.65009,0.65139,31378
2018-09-12 00:00:00+00:00,0.65137,0.65666,0.65022,0.65604,38291
2018-09-13 00:00:00+00:00,0.65604,0.65902,0.65412,0.65718,38596
2018-09-14 00:00:00+00:00,0.65716,0.65954,0.65418,0.65435,29617
2018-09-16 00:00:00+00:00,0.6558,0.6558,0.654,0.65405,8157
2018-09-17 00:00:00+00:00,0.65406,0.65974,0.65384,0.65621,31716
2018-09-18 00:00:00+00:00,0.65621,0.66082,0.65621,0.65866,47331
2018-09-19 00:00:00+00:00,0.65866,0.66522,0.65726,0.66422,50945
2018-09-20 00:00:00+00:00,0.66422,0.6693,0.66375,0.66808,40029
2018-09-21 00:00:00+00:00,0.66808,0.6699,0.66678,0.66792,33760
2018-09-23 00:00:00+00:00,0.66667,0.66834,0.66667,0.6682,3389
2018-09-24 00:00:00+00:00,0.66822,0.6689,0.6633,0.66408,33466
2018-09-25 00:00:00+00:00,0.66408,0.66592,0.66306,0.66438,32353
2018-09-26 00:00:00+00:00,0.6644,0.66969,0.66404,0.66617,46516
2018-09-27 00:00:00+00:00,0.66616,0.66658,0.66066,0.66174,43575
2018-09-28 00:00:00+00:00,0.66174,0.66393,0.65986,0.66241,29436
2018-09-30 00:00:00+00:00,0.6618,0.66282,0.66124,0.6623,3477
2018-10-01 00:00:00+00:00,0.6623,0.66287,0.65926,0.66035,30786
2018-10-02 00:00:00+00:00,0.6604,0.66134,0.65756,0.65882,29192
2018-10-03 00:00:00+00:00,0.65882,0.65938,0.6496,0.64994,38134
2018-10-04 00:00:00+00:00,0.64994,0.651,0.64738,0.64808,32702
2018-10-05 00:00:00+00:00,0.64809,0.64863,0.64324,0.6437,31981
2018-10-07 00:00:00+00:00,0.64408,0.64463,0.64313,0.64378,2560
2018-10-08 00:00:00+00:00,0.64378,0.64736,0.64244,0.645,28294
2018-10-09 00:00:00+00:00,0.645,0.64902,0.6427,0.64858,32749
2018-10-10 00:00:00+00:00,0.64857,0.64964,0.64417,0.64594,39386
2018-10-11 00:00:00+00:00,0.64594,0.65332,0.64574,0.65258,58410
2018-10-12 00:00:00+00:00,0.65256,0.65328,0.64998,0.65071,36417
2018-10-14 00:00:00+00:00,0.65037,0.65066,0.64942,0.64996,2677
2018-10-15 00:00:00+00:00,0.64996,0.65965,0.64966,0.65716,44444
2018-10-16 00:00:00+00:00,0.65716,0.65968,0.65595,0.65829,35021
2018-10-17 00:00:00+00:00,0.65835,0.66013,0.6537,0.65442,39304
2018-10-18 00:00:00+00:00,0.65441,0.65781,0.65233,0.65378,43793
2018-10-19 00:00:00+00:00,0.65384,0.66076,0.65348,0.65869,42801
2018-10-21 00:00:00+00:00,0.66088,0.6612,0.65937,0.65947,3400
2018-10-22 00:00:00+00:00,0.65948,0.66001,0.65437,0.65537,42297
2018-10-23 00:00:00+00:00,0.65536,0.65688,0.65354,0.6553,44299
2018-10-24 00:00:00+00:00,0.6553,0.65675,0.65021,0.65104,43784
2018-10-25 00:00:00+00:00,0.65106,0.65449,0.6507,0.6527,50559
2018-10-26 00:00:00+00:00,0.6527,0.65332,0.64648,0.65261,52576
2018-10-28 00:00:00+00:00,0.65242,0.65294,0.6513,0.6525,2894
2018-10-29 00:00:00+00:00,0.65252,0.65561,0.65144,0.65272,40506
2018-10-30 00:00:00+00:00,0.65272,0.6573,0.65215,0.65574,36696
2018-10-31 00:00:00+00:00,0.65574,0.65704,0.6513,0.65247,36248
2018-11-01 00:00:00+00:00,0.65248,0.66623,0.65218,0.66484,45128
2018-11-02 00:00:00+00:00,0.66485,0.66902,0.66344,0.66449,44124
2018-11-04 00:00:00+00:00,0.66382,0.66574,0.66328,0.66494,4717
2018-11-05 00:00:00+00:00,0.66496,0.66766,0.6633,0.6658,32509
2018-11-06 00:00:00+00:00,0.66581,0.67435,0.66458,0.67397,37814
2018-11-07 00:00:00+00:00,0.67396,0.68235,0.6712,0.67798,68282
2018-11-08 00:00:00+00:00,0.67798,0.67972,0.67413,0.67498,46059
2018-11-09 00:00:00+00:00,0.675,0.67634,0.67272,0.67423,41267
2018-11-11 00:00:00+00:00,0.67298,0.67366,0.6723,0.67294,2891
2018-11-12 00:00:00+00:00,0.67296,0.67572,0.67062,0.67168,48537
2018-11-13 00:00:00+00:00,0.6717,0.67765,0.6709,0.67688,55056
2018-11-14 00:00:00+00:00,0.67688,0.68095,0.67636,0.67895,58190
2018-11-15 00:00:00+00:00,0.67894,0.68397,0.67882,0.6824,65070
2018-11-16 00:00:00+00:00,0.6824,0.68834,0.67979,0.68796,41718
2018-11-18 00:00:00+00:00,0.68629,0.68742,0.68588,0.68609,3778
2018-11-19 00:00:00+00:00,0.68608,0.68724,0.68168,0.68402,34488
